P74557
Q55760
P73191
Q55669
P28371
P74228
P72604
Q55484
P22358
P73212
P20388
Q55505
P73618
P73097
P72740
P80505
P74181
P74258
Q55855
Q55450
Q55421
Q55721
P74103
Q55759
P73560
P77962
P73493
P54691
P74432
Q55141
Q55143
P74299
P74551
P73367
P73257
P27181
P26527
P27179
P42351
P74667
P74582
P74134
P23353
P73632
P72978
Q55462
P74371
P77967
Q06475
P72794
P72642
P20169
P73951
P73283
Q59978
Q55415
Q55688
P20804
P74072
Q55451
Q55756
P72870
P73971
P73935
Q59975
Q55794
P77973
P73406
Q55459
Q55367
Q55854
P72849
P73648
P77966
Q55128
P72584
P74507
P74257
P73903
P77961
P72941
P73242
P74592
P74263
P74218
P72689
P53579
P73534
Q55282
P73960
P74594
P52965
P17062
P74040
Q55429
P74045
P72652
Q55119
Q06473
Q55154
P49995
P54386
P73067
Q55526
Q55318
P72991
P73456
Q55274
P73033
Q55612
P80507
P72785
P73127
P74323
Q55786
Q55901
P72758
P72874
P74287
P74106
P74207
Q55805
P74292
P73246
P26524
P73922
P73411
Q55473
P74215
P74751
P74199
P54225
P72793
Q55746
P73058
P73269
P74095
P73301
P74689
P72818
P48576
P73668
P73441
Q55663
Q55724
P74227
P73839
P72800
P73955
P74301
P73737
P73090
P72776
P72686
P74383
P74089
Q55013
P72940
P72966
Q55121
P54416
Q55971
Q55435
P74625
Q54735
P73558
P73910
P73354
P74260
Q55469
Q55673
P73553
P73890
Q54715
P74690
P74562
P73448
Q55664
Q55373
Q6ZEC6
P73002
P74304
P72711
Q55467
P72771
P72759
Q55460
P72721
Q55731
P74143
P50027
P49057
P72942
P27319
P73870
P74739
Q55781
P73930
P74133
Q55626
P52415
P72623
P73722
P72846
P55175
P26525
P19125
P19050
P74167
P27724
Q55900
Q55750
P72871
P45450
P54224
P72723
P73437
Q55389
P73179
P73138
P74290
P72588
P15729
P73574
Q55163
P74250
P73824
P73658
Q55482
P74733
P73211
P73997
Q05971
P73715
P74593
P73492
Q55575
P55037
Q55247
P55038
P77972
P74324
Q55834
Q55797
P37979
P73646
Q55593
P73735
P74395
Q55860
P74548
Q55513
Q55418
Q55504
P74646
P74755
Q55986
P73933
P29107
P53580
P53581
P73962
Q55368
P73625
P73769
P74430
P74578
Q55179
P72659
P73790
Q55081
Q55434
P72714
P26523
P37277
P73911
P73859
Q55819
P73302
P48054
P74132
P77969
P73426
Q55629
Q57310
P73863
P72931
P72644
P09191
Q55382
P29254
P74561
P28463
P72648
Q55863
P73867
P73157
P72988
P74771
Q55117
Q55928
P73672
Q55369
P74327
P73860
P74503
P73755
P72660
P73540
P74393
P27372
P33779
P32421
P54902
Q55167
P73071
P74397
P19045
P74331
Q55356
P19569
P29255
P72704
Q55281
Q55891
Q55074
P72622
Q55982
P74810
P72717
P74494
P74653
P73820
P74003
P73265
P73450
Q55905
P73726
P73245
P72736
P74724
P73093
P75028
P74211
P73545
Q55500
P73728
P73070
P74606
P73418
P72827
Q55738
P73940
P73866
P74645
P72640
P74422
P72580
P72986
P72641
Q55503
P54384
P72780
P73807
P72946
Q55383
Q55643
P73891
P73451
Q55422
P74102
P73788
P74737
Q55899
Q55725
P72823
P74497
P0DJF8
P73177
P74230
P73376
P74355
Q55200
P73689
P52276
P72753
P72965
P80046
P72663
Q55370
P37101
P73571
P73869
P73077
P74528
P36265
P10549
Q55574
Q55336
P74374
P73651
P74707
P74241
Q55880
P74008
P73311
P74142
Q55511
P73295
P23350
P73289
Q55933
Q55932
P36236
P72866
Q55653
Q55506
P27589
P73390
P74421
P73761
P74035
P73473
P74240
P54205
P73317
P74456
P73530
Q9FAB3
P73443
Q55894
P05429
Q55196
P15819
P73123
Q55569
P73296
P74266
P74565
P73307
P73436
P23349
Q55709
P52231
P73821
P74158
P73305
P54086
Q55806
Q55749
Q55835
P52983
P74180
Q55638
Q79EE4
Q55472
P52981
P74416
P29256
P72848
Q55848
P74644
P74657
P74069
Q55988
Q55875
P52056
Q55665
P73660
Q55498
Q55842
P73527
P73014
P74038
P73314
P73300
P54123
P74061
P48946
P73336
P52232
P73263
Q55710
Q55611
P74192
P74391
P73826
Q59987
Q55330
Q55898
P72712
Q55118
P26286
P74352
Q55385
P74745
P74423
P73274
Q55354
P73676
P72934
P73526
P73313
P74071
P48949
Q55694
Q54714
P73585
P72973
Q55622
P74572
P74410
P73349
Q55364
P74217
Q55168
P26522
P73511
P73452
P09193
P74782
P73720
Q55158
P74367
P72666
P72943
Q55486
Q55566
P73942
Q55522
P74193
P73460
P77968
P72980
P73572
Q55595
Q01951
Q59989
P48944
P74229
Q01903
P73145
